branch_id,branch_category,branch_name,kota,provinsi,rating
24513,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.3
78384,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.8
56868,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,3.9
93878,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5
61467,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.5
40282,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.5
81487,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.8
34030,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.2
99554,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1
12406,Apotek,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2
18342,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.6
35689,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.1
20356,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.6
97234,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.9
41347,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.9
33488,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.8
66651,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.4
57764,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.4
71066,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.2
67082,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.7
88605,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.7
15586,Apotek,Kimia Farma - Apotek,Medan,Sumatera Utara,4.6
87721,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.6
42322,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.6
68853,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.5
39338,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.5
18508,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4
67373,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.6
37131,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.2
41583,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.1
42273,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.2
86758,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4
87702,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,4.2
80811,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.1
44567,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,5
50307,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.5
75046,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.4
51033,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pematangsiantar,Sumatera Utara,5
47554,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.5
61422,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.1
35964,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.3
88683,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.2
84189,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,5
36721,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.9
52479,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tanjungpinang,Kepulauan Riau,4.4
23156,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,5
61932,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.9
59628,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.6
48131,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.3
54200,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9
84533,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.3
29626,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.6
22086,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.2
47413,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.4
61197,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.5
24922,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.7
48880,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.8
39388,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.2
66676,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.5
47407,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,3.9
65622,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.6
59260,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.1
44502,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.1
34489,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.4
82428,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9
99735,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1
40467,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.4
16780,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.2
72844,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.7
33955,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,5
29203,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3
48243,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.1
56862,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4
68616,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.9
89507,Apotek,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2
17437,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.2
92755,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,5
58323,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4
22526,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.3
49864,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3
72283,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.3
15949,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6
40291,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.4
17059,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.8
58928,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4
12174,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7
76154,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6
29124,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.1
49132,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.8
42291,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3
66328,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.5
63815,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7
52680,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.3
66457,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.8
41512,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.1
95261,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1
25862,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.9
27440,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.1
56558,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,3.9
32325,Apotek,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.4
58073,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.8
94165,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.6
35860,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.2
57142,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.8
39527,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.6
41081,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.2
20566,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4
44221,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4
57235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.5
96486,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.4
82832,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7
58062,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.4
16158,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,5
45266,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4
40097,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Deli Serdang,Sumatera Utara,4
18280,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,4.8
25923,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.8
25624,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3
78479,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.2
20635,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.7
96487,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8
47342,Apotek,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3
58103,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7
17275,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9
47901,Apotek,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.1
79919,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.9
44176,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7
57911,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4
95530,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.5
83505,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.5
99424,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,5
31074,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.9
60617,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.3
34124,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.8
37079,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.6
47344,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9
61007,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4
66139,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.7
64436,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.5
30203,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8
44889,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.6
29810,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.8
43109,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.4
96462,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.1
66593,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.8
94113,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,4.5
77603,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.2
31305,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2
65560,Apotek,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7
90382,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.7
99409,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4
57703,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.4
93763,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.8
43996,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4
61344,Apotek,Kimia Farma - Apotek,Padang,Sumatera Barat,4.7
65823,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9
17948,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.2
24963,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2
91442,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jambi,Jambi,4.3
92169,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.8
46542,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.9
62937,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.8
39523,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.3
49927,Apotek,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1
89957,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.7
45624,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.9
35236,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7
37191,Apotek,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,3.9
44155,Apotek,Kimia Farma - Apotek,Jayapura,Papua,5
27583,Apotek,Kimia Farma - Apotek,Denpasar,Bali,5
17633,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.1
32091,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.3
39278,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.4
30842,Apotek,Kimia Farma - Apotek,Dumai,Riau,4
26315,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6
33897,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,5
93702,Apotek,Kimia Farma - Apotek,Jayapura,Papua,4.3
83273,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.5
31365,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.4
14845,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.8
62169,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.4
64017,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,4.8
30563,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9
42938,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.2
58133,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.7
13467,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.3
57643,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.9
63655,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.5
14722,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4
77855,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9
35432,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,4
94518,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.6
20476,Apotek,Kimia Farma - Apotek,Bogor,Jawa Barat,4.8
96919,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.9
11960,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sorong,Papua Barat,4.3
35019,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,5
32276,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,5
72181,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.6
82058,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.7
84869,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.3
14798,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4
35836,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.5
76515,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.8
65969,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.4
13811,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4
29729,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.2
69841,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.9
84961,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,5
20261,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.3
32463,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9
68981,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5
49588,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.4
32294,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2
32224,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4
18786,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.7
34991,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4
20735,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.9
89306,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.8
50014,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.4
33961,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.1
99669,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.2
77612,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lhokseumawe,Aceh,4.7
76470,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.3
13393,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.8
62312,Apotek,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.5
54110,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4
47503,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.1
78874,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.3
35044,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3
42922,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1
56847,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.8
90646,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.8
57026,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.1
48790,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.6
66935,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.3
25868,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,5
24801,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9
50671,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4
45283,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.9
57445,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.9
56379,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4
27017,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.4
57562,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,5
39767,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.1
16527,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,4.5
64187,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.6
67598,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.6
83060,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.1
45159,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2
81613,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.5
72563,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4
27391,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.9
21617,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.6
76675,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,4.3
67859,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.5
20721,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pematangsiantar,Sumatera Utara,4.9
41375,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.3
12333,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.6
56216,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.8
51463,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4
52108,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.7
35707,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4
85287,Apotek,Kimia Farma - Apotek,Sorong,Papua Barat,4.9
88478,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2
29460,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.5
98041,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5
57177,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.9
19641,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.7
66037,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2
76476,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.9
35269,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.4
34719,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,4.9
58132,Apotek,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.5
55566,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.1
59742,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.6
72694,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.7
72718,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,4.9
30475,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kotamobagu,Sulawesi Utara,4.2
18387,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.9
29371,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.8
98560,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9
59448,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.2
56537,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.1
